#cur_kf_id,numAddedSmartF,numAddedImuF,numAddedNoMotionF,numAddedConstantF,numAddedBetweenStereoF,state_size,landmark_count
817,288,1,0,0,0,78,40580
818,296,1,0,0,0,78,40685
819,297,1,0,0,0,78,40755
820,290,1,0,0,0,78,40825
821,299,1,0,0,0,78,40895
822,287,1,0,0,0,78,40965
823,291,1,0,0,0,78,41035
824,307,1,0,0,0,78,41140
825,311,1,0,0,0,78,41210
826,298,1,0,0,0,78,41280
827,300,1,0,0,0,78,41350
828,308,1,0,0,0,78,41420
829,305,1,0,0,0,78,41455
830,306,1,0,0,0,78,41525
831,288,1,0,0,0,78,41560
832,289,1,0,0,0,78,41628
833,311,1,0,0,0,78,41698
834,286,1,0,0,0,78,41733
835,287,1,0,0,0,78,41768
836,311,1,0,0,0,78,41838
837,309,1,0,0,0,78,41873
838,287,1,0,0,0,78,41908
839,298,1,0,0,0,78,41943
840,298,1,0,0,0,78,42013
841,302,1,0,0,0,78,42083
842,294,1,0,0,0,78,42188
843,295,1,0,0,0,78,42258
844,309,1,0,0,0,78,42328
845,294,1,0,0,0,78,42363
846,288,1,0,0,0,78,42398
847,296,1,0,0,0,78,42433
848,305,1,0,0,0,78,42468
849,309,1,0,0,0,78,42503
850,305,1,0,0,0,78,42538
851,307,1,0,0,0,78,42573
852,297,1,0,0,0,78,42608
853,311,1,0,0,0,78,42678
854,308,1,0,0,0,78,42783
855,301,1,0,0,0,78,42853
856,311,1,0,0,0,78,42958
857,312,1,0,0,0,78,43028
858,306,1,0,0,0,78,43098
859,294,1,0,0,0,78,43168
860,304,1,0,0,0,78,43273
861,289,1,0,0,0,78,43343
862,309,1,0,0,0,78,43448
863,301,1,0,0,0,78,43518
864,301,1,0,0,0,78,43623
865,312,1,0,0,0,78,43693
866,297,1,0,0,0,78,43762
867,297,1,0,0,0,78,43832
868,289,1,0,0,0,78,43902
869,298,1,0,0,0,78,43972
870,314,1,0,0,0,78,44042
871,307,1,0,0,0,78,44077
872,306,1,0,0,0,78,44147
873,295,1,0,0,0,78,44182
874,307,1,0,0,0,78,44252
875,290,1,0,0,0,78,44287
876,291,1,0,0,0,78,44357
877,291,1,0,0,0,78,44392
878,296,1,0,0,0,78,44462
879,295,1,0,0,0,78,44497
880,298,1,0,0,0,78,44567
881,290,1,0,0,0,78,44602
882,313,1,0,0,0,78,44707
883,305,1,0,0,0,78,44742
884,308,1,0,0,0,78,44812
885,317,1,0,0,0,78,44882
886,288,1,0,0,0,78,44952
887,285,1,0,0,0,78,44987
888,296,1,0,0,0,78,45057
889,284,1,0,0,0,78,45092
890,288,1,0,0,0,78,45162
891,284,1,0,0,0,78,45232
892,305,1,0,0,0,78,45302
893,295,1,0,0,0,78,45337
894,303,1,0,0,0,78,45407
895,302,1,0,0,0,78,45442
896,290,1,0,0,0,78,45477
897,306,1,0,0,0,78,45547
898,292,1,0,0,0,78,45582
899,295,1,0,0,0,78,45617
900,300,1,0,0,0,78,45652
901,309,1,0,0,0,78,45722
902,296,1,0,0,0,78,45757
903,288,1,0,0,0,78,45792
904,311,1,0,0,0,78,45897
905,306,1,0,0,0,78,45967
906,291,1,0,0,0,78,46002
907,303,1,0,0,0,78,46037
908,309,1,0,0,0,78,46072
909,314,1,0,0,0,78,46107
910,301,1,0,0,0,78,46142
911,298,1,0,0,0,78,46212
912,292,1,0,0,0,78,46247
913,305,1,0,0,0,78,46317
914,313,1,0,0,0,78,46387
915,312,1,0,0,0,78,46457
916,312,1,0,0,0,78,46527
917,287,1,0,0,0,78,46562
918,303,1,0,0,0,78,46597
919,307,1,0,0,0,78,46667
920,307,1,0,0,0,78,46702
921,297,1,0,0,0,78,46737
922,284,1,0,0,0,78,46772
923,310,1,0,0,0,78,46841
924,312,1,0,0,0,78,46876
925,285,1,0,0,0,78,46911
926,285,1,0,0,0,78,46946
927,303,1,0,0,0,78,47051
928,297,1,0,0,0,78,47086
929,289,1,0,0,0,78,47121
930,288,1,0,0,0,78,47156
931,288,1,0,0,0,78,47226
932,295,1,0,0,0,78,47261
933,309,1,0,0,0,78,47331
934,311,1,0,0,0,78,47366
935,312,1,0,0,0,78,47436
936,315,1,0,0,0,78,47471
937,286,1,0,0,0,78,47471
938,307,1,0,0,0,78,47506
939,304,1,0,0,0,78,47576
940,290,1,0,0,0,78,47611
941,298,1,0,0,0,78,47646
942,314,1,0,0,0,78,47681
943,297,1,0,0,0,78,47716
944,303,1,0,0,0,78,47786
945,296,1,0,0,0,78,47891
946,312,1,0,0,0,78,48101
947,311,1,0,0,0,78,48276
948,299,1,0,0,0,78,48381
949,308,1,0,0,0,78,48451
950,306,1,0,0,0,78,48486
951,288,1,0,0,0,78,48486
952,293,1,0,0,0,78,48521
953,302,1,0,0,0,78,48556
954,316,1,0,0,0,78,48591
955,311,1,0,0,0,78,48626
956,284,1,0,0,0,78,48626
957,296,1,0,0,0,78,48661
958,296,1,0,0,0,78,48696
959,291,1,0,0,0,78,48766
960,292,1,0,0,0,78,48801
961,284,1,0,0,0,78,48836
962,294,1,0,0,0,78,48871
963,307,1,0,0,0,78,48906
964,285,1,0,0,0,78,48941
965,315,1,0,0,0,78,49011
966,304,1,0,0,0,78,49046
967,294,1,0,0,0,78,49081
968,290,1,0,0,0,78,49151
969,292,1,0,0,0,78,49221
970,294,1,0,0,0,78,49291
971,299,1,0,0,0,78,49361
972,311,1,0,0,0,78,49466
973,298,1,0,0,0,78,49536
974,0,1,1,0,0,78,49641
975,315,1,0,0,0,78,49711
976,315,1,0,0,0,78,49781
977,305,1,0,0,0,78,49851
978,284,1,0,0,0,78,49886
979,317,1,0,0,0,78,49956
980,299,1,0,0,0,78,49991
981,309,1,0,0,0,78,50061
982,293,1,0,0,0,78,50095
983,295,1,0,0,0,78,50130
984,292,1,0,0,0,78,50164
985,304,1,0,0,0,78,50199
986,286,1,0,0,0,78,50269
987,294,1,0,0,0,78,50337
988,305,1,0,0,0,78,50406
989,288,1,0,0,0,78,50440
990,307,1,0,0,0,78,50545
991,295,1,0,0,0,78,50580
992,295,1,0,0,0,78,50615
993,284,1,0,0,0,78,50615
994,283,1,0,0,0,78,50683
995,288,1,0,0,0,78,50752
996,295,1,0,0,0,78,50787
997,293,1,0,0,0,78,50821
998,316,1,0,0,0,78,50891
999,309,1,0,0,0,78,50926
1000,308,1,0,0,0,78,50961
1001,293,1,0,0,0,78,50996
1002,316,1,0,0,0,78,51031
1003,295,1,0,0,0,78,51031
1004,309,1,0,0,0,78,51066
1005,311,1,0,0,0,78,51136
1006,310,1,0,0,0,78,51171
1007,286,1,0,0,0,78,51171
1008,292,1,0,0,0,78,51206
1009,296,1,0,0,0,78,51241
1010,311,1,0,0,0,78,51276
1011,309,1,0,0,0,78,51311
1012,294,1,0,0,0,78,51311
1013,306,1,0,0,0,78,51346
1014,284,1,0,0,0,78,51346
1015,311,1,0,0,0,78,51381
1016,285,1,0,0,0,78,51381
1017,295,1,0,0,0,78,51416
1018,308,1,0,0,0,78,51451
1019,314,1,0,0,0,78,51486
1020,317,1,0,0,0,78,51521
1021,311,1,0,0,0,78,51556
1022,298,1,0,0,0,78,51556
1023,300,1,0,0,0,78,51591
1024,310,1,0,0,0,78,51626
1025,311,1,0,0,0,78,51661
1026,290,1,0,0,0,78,51661
1027,296,1,0,0,0,78,51696
1028,305,1,0,0,0,78,51731
1029,301,1,0,0,0,78,51766
1030,295,1,0,0,0,78,51801
1031,314,1,0,0,0,78,51906
1032,309,1,0,0,0,78,51941
1033,306,1,0,0,0,78,52011
1034,316,1,0,0,0,78,52081
1035,295,1,0,0,0,78,52186
1036,288,1,0,0,0,78,52221
1037,312,1,0,0,0,78,52256
1038,294,1,0,0,0,78,52256
1039,291,1,0,0,0,78,52291
1040,296,1,0,0,0,78,52326
1041,311,1,0,0,0,78,52396
1042,308,1,0,0,0,78,52466
1043,306,1,0,0,0,78,52501
1044,303,1,0,0,0,78,52571
1045,310,1,0,0,0,78,52676
1046,308,1,0,0,0,78,52781
1047,287,1,0,0,0,78,52886
1048,297,1,0,0,0,78,52991
1049,297,1,0,0,0,78,53096
1050,308,1,0,0,0,78,53166
1051,301,1,0,0,0,78,53271
1052,289,1,0,0,0,78,53446
1053,307,1,0,0,0,78,53656
1054,314,1,0,0,0,78,53761
1055,305,1,0,0,0,78,53936
1056,292,1,0,0,0,78,54006
1057,291,1,0,0,0,78,54111
1058,284,1,0,0,0,78,54146
1059,297,1,0,0,0,78,54251
1060,299,1,0,0,0,78,54321
1061,287,1,0,0,0,78,54391
1062,287,1,0,0,0,78,54426
1063,298,1,0,0,0,78,54531
1064,309,1,0,0,0,78,54566
1065,311,1,0,0,0,78,54601
1066,293,1,0,0,0,78,54601
1067,285,1,0,0,0,78,54636
1068,304,1,0,0,0,78,54706
1069,297,1,0,0,0,78,54741
1070,297,1,0,0,0,78,54811
1071,291,1,0,0,0,78,54846
1072,288,1,0,0,0,78,54881
1073,315,1,0,0,0,78,54916
1074,316,1,0,0,0,78,54951
1075,292,1,0,0,0,78,54951
1076,309,1,0,0,0,78,54986
1077,289,1,0,0,0,78,54986
1078,307,1,0,0,0,78,55021
1079,285,1,0,0,0,78,55021
1080,297,1,0,0,0,78,55056
1081,313,1,0,0,0,78,55091
1082,307,1,0,0,0,78,55126
1083,283,1,0,0,0,78,55126
1084,290,1,0,0,0,78,55161
1085,310,1,0,0,0,78,55196
1086,309,1,0,0,0,78,55231
1087,307,1,0,0,0,78,55266
1088,299,1,0,0,0,78,55301
1089,299,1,0,0,0,78,55336
1090,300,1,0,0,0,78,55371
1091,292,1,0,0,0,78,55406
1092,296,1,0,0,0,78,55441
1093,291,1,0,0,0,78,55476
1094,283,1,0,0,0,78,55511
1095,313,1,0,0,0,78,55616
1096,307,1,0,0,0,78,55651
1097,302,1,0,0,0,78,55686
1098,296,1,0,0,0,78,55721
1099,293,1,0,0,0,78,55756
1100,287,1,0,0,0,78,55791
1101,297,1,0,0,0,78,55826
1102,313,1,0,0,0,78,55861
1103,296,1,0,0,0,78,55861
1104,308,1,0,0,0,78,55931
1105,310,1,0,0,0,78,55966
1106,302,1,0,0,0,78,56001
1107,295,1,0,0,0,78,56036
1108,316,1,0,0,0,78,56141
1109,306,1,0,0,0,78,56211
1110,310,1,0,0,0,78,56280
1111,314,1,0,0,0,78,56350
1112,291,1,0,0,0,78,56420
1113,309,1,0,0,0,78,56490
1114,309,1,0,0,0,78,56595
1115,295,1,0,0,0,78,56630
1116,304,1,0,0,0,78,56699
1117,298,1,0,0,0,78,56734
1118,306,1,0,0,0,78,56804
1119,289,1,0,0,0,78,56839
1120,287,1,0,0,0,78,56909
1121,317,1,0,0,0,78,57014
1122,295,1,0,0,0,78,57084
1123,317,1,0,0,0,78,57154
1124,289,1,0,0,0,78,57189
1125,316,1,0,0,0,78,57259
1126,298,1,0,0,0,78,57294
1127,297,1,0,0,0,78,57329
1128,311,1,0,0,0,78,57399
1129,283,1,0,0,0,78,57434
1130,289,1,0,0,0,78,57469
1131,313,1,0,0,0,78,57539
1132,305,1,0,0,0,78,57574
1133,294,1,0,0,0,78,57609
1134,294,1,0,0,0,78,57644
1135,302,1,0,0,0,78,57714
1136,295,1,0,0,0,78,57749
1137,299,1,0,0,0,78,57819
1138,285,1,0,0,0,78,57854
1139,285,1,0,0,0,78,57924
1140,292,1,0,0,0,78,57994
1141,284,1,0,0,0,78,58064
1142,306,1,0,0,0,78,58169
1143,313,1,0,0,0,78,58274
1144,300,1,0,0,0,78,58379
1145,285,1,0,0,0,78,58449
1146,300,1,0,0,0,78,58519
1147,309,1,0,0,0,78,58589
1148,285,1,0,0,0,78,58659
1149,289,1,0,0,0,78,58729
1150,291,1,0,0,0,78,58799
1151,301,1,0,0,0,78,58868
1152,293,1,0,0,0,78,58938
1153,307,1,0,0,0,78,59008
1154,296,1,0,0,0,78,59078
1155,299,1,0,0,0,78,59148
1156,283,1,0,0,0,78,59218
1157,290,1,0,0,0,78,59288
1158,311,1,0,0,0,78,59393
1159,316,1,0,0,0,78,59463
1160,285,1,0,0,0,78,59498
1161,290,1,0,0,0,78,59533
1162,286,1,0,0,0,78,59568
1163,289,1,0,0,0,78,59603
1164,310,1,0,0,0,78,59673
1165,291,1,0,0,0,78,59708
1166,312,1,0,0,0,78,59778
1167,310,1,0,0,0,78,59813
1168,314,1,0,0,0,78,59883
1169,297,1,0,0,0,78,59918
1170,296,1,0,0,0,78,59988
1171,315,1,0,0,0,78,60058
1172,308,1,0,0,0,78,60128
1173,287,1,0,0,0,78,60163
1174,294,1,0,0,0,78,60233
1175,285,1,0,0,0,78,60303
1176,313,1,0,0,0,78,60408
1177,291,1,0,0,0,78,60478
1178,290,1,0,0,0,78,60548
1179,317,1,0,0,0,78,60618
1180,309,1,0,0,0,78,60653
1181,310,1,0,0,0,78,60723
1182,304,1,0,0,0,78,60793
1183,311,1,0,0,0,78,60898
1184,312,1,0,0,0,78,61003
1185,310,1,0,0,0,78,61108
1186,302,1,0,0,0,78,61178
1187,305,1,0,0,0,78,61283
1188,295,1,0,0,0,78,61353
1189,300,1,0,0,0,78,61458
1190,305,1,0,0,0,78,61528
1191,308,1,0,0,0,78,61628
1192,307,1,0,0,0,78,61698
1193,314,1,0,0,0,78,61768
1194,302,1,0,0,0,78,61803
1195,296,1,0,0,0,78,61838
1196,296,1,0,0,0,78,61873
1197,285,1,0,0,0,78,61908
1198,293,1,0,0,0,78,61943
1199,294,1,0,0,0,78,61978
1200,307,1,0,0,0,78,62013
1201,307,1,0,0,0,78,62048
1202,296,1,0,0,0,78,62083
1203,294,1,0,0,0,78,62118
1204,309,1,0,0,0,78,62153
1205,285,1,0,0,0,78,62188
1206,295,1,0,0,0,78,62223
1207,316,1,0,0,0,78,62293
1208,313,1,0,0,0,78,62328
1209,286,1,0,0,0,78,62363
1210,309,1,0,0,0,78,62432
1211,316,1,0,0,0,78,62501
1212,312,1,0,0,0,78,62536
1213,292,1,0,0,0,78,62571
1214,298,1,0,0,0,78,62641
1215,305,1,0,0,0,78,62711
1216,314,1,0,0,0,78,62781
1217,290,1,0,0,0,78,62816
1218,315,1,0,0,0,78,62886
1219,295,1,0,0,0,78,62921
1220,312,1,0,0,0,78,62991
1221,291,1,0,0,0,78,63026
1222,291,1,0,0,0,78,63061
1223,296,1,0,0,0,78,63131
1224,292,1,0,0,0,78,63166
1225,293,1,0,0,0,78,63201
1226,316,1,0,0,0,78,63271
1227,309,1,0,0,0,78,63341
1228,283,1,0,0,0,78,63341
1229,303,1,0,0,0,78,63411
1230,308,1,0,0,0,78,63481
1231,290,1,0,0,0,78,63516
1232,284,1,0,0,0,78,63551
1233,285,1,0,0,0,78,63621
1234,307,1,0,0,0,78,63691
1235,309,1,0,0,0,78,63726
1236,299,1,0,0,0,78,63761
1237,304,1,0,0,0,78,63796
1238,308,1,0,0,0,78,63831
1239,308,1,0,0,0,78,63866
1240,289,1,0,0,0,78,63901
1241,309,1,0,0,0,78,63971
1242,306,1,0,0,0,78,64006
1243,297,1,0,0,0,78,64041
1244,289,1,0,0,0,78,64076
1245,291,1,0,0,0,78,64111
1246,289,1,0,0,0,78,64146
1247,289,1,0,0,0,78,64181
1248,284,1,0,0,0,78,64216
1249,313,1,0,0,0,78,64286
1250,317,1,0,0,0,78,64321
1251,313,1,0,0,0,78,64356
1252,310,1,0,0,0,78,64391
1253,287,1,0,0,0,78,64426
1254,290,1,0,0,0,78,64461
1255,285,1,0,0,0,78,64496
1256,294,1,0,0,0,78,64531
1257,294,1,0,0,0,78,64566
1258,294,1,0,0,0,78,64601
1259,295,1,0,0,0,78,64636
1260,294,1,0,0,0,78,64706
1261,290,1,0,0,0,78,64741
1262,289,1,0,0,0,78,64776
1263,296,1,0,0,0,78,64811
1264,293,1,0,0,0,78,64846
1265,303,1,0,0,0,78,64881
1266,283,1,0,0,0,78,64916
1267,283,1,0,0,0,78,64951
1268,295,1,0,0,0,78,65021
1269,301,1,0,0,0,78,65091
1270,310,1,0,0,0,78,65161
1271,306,1,0,0,0,78,65196
1272,315,1,0,0,0,78,65266
1273,299,1,0,0,0,78,65301
1274,283,1,0,0,0,78,65336
1275,305,1,0,0,0,78,65406
1276,289,1,0,0,0,78,65441
1277,286,1,0,0,0,78,65476
1278,291,1,0,0,0,78,65511
1279,315,1,0,0,0,78,65581
1280,289,1,0,0,0,78,65616
1281,292,1,0,0,0,78,65651
1282,297,1,0,0,0,78,65686
1283,304,1,0,0,0,78,65721
1284,299,1,0,0,0,78,65756
1285,311,1,0,0,0,78,65826
1286,315,1,0,0,0,78,65861
1287,284,1,0,0,0,78,65861
1288,295,1,0,0,0,78,65896
1289,284,1,0,0,0,78,65931
1290,291,1,0,0,0,78,65966
1291,290,1,0,0,0,78,66000
1292,301,1,0,0,0,78,66034
1293,297,1,0,0,0,78,66069
1294,309,1,0,0,0,78,66103
1295,282,1,0,0,0,78,66137
1296,293,1,0,0,0,78,66171
1297,304,1,0,0,0,78,66239
1298,298,1,0,0,0,78,66273
1299,289,1,0,0,0,78,66307
1300,292,1,0,0,0,78,66341
1301,305,1,0,0,0,78,66408
1302,297,1,0,0,0,78,66441
1303,294,1,0,0,0,78,66474
1304,288,1,0,0,0,78,66508
1305,294,1,0,0,0,78,66542
1306,302,1,0,0,0,78,66575
1307,303,1,0,0,0,78,66610
1308,283,1,0,0,0,78,66610
1309,314,1,0,0,0,78,66680
1310,290,1,0,0,0,78,66680
1311,286,1,0,0,0,78,66715
1312,301,1,0,0,0,78,66750
1313,312,1,0,0,0,78,66785
1314,299,1,0,0,0,78,66820
1315,317,1,0,0,0,78,66855
1316,315,1,0,0,0,78,66890
1317,317,1,0,0,0,78,66925
1318,296,1,0,0,0,78,66925
1319,303,1,0,0,0,78,66995
1320,301,1,0,0,0,78,67030
1321,306,1,0,0,0,78,67065
1322,305,1,0,0,0,78,67100
1323,296,1,0,0,0,78,67135
1324,293,1,0,0,0,78,67170
1325,308,1,0,0,0,78,67240
1326,303,1,0,0,0,78,67275
1327,287,1,0,0,0,78,67345
1328,309,1,0,0,0,78,67415
1329,298,1,0,0,0,78,67485
1330,288,1,0,0,0,78,67520
1331,293,1,0,0,0,78,67590
1332,287,1,0,0,0,78,67625
1333,307,1,0,0,0,78,67695
1334,308,1,0,0,0,78,67730
1335,305,1,0,0,0,78,67765
1336,308,1,0,0,0,78,67800
1337,295,1,0,0,0,78,67835
1338,297,1,0,0,0,78,67870
1339,310,1,0,0,0,78,67940
1340,302,1,0,0,0,78,67940
1341,317,1,0,0,0,78,67975
1342,286,1,0,0,0,78,67975
1343,283,1,0,0,0,78,68010
1344,284,1,0,0,0,78,68045
1345,287,1,0,0,0,78,68115
1346,287,1,0,0,0,78,68150
1347,294,1,0,0,0,78,68220
1348,291,1,0,0,0,78,68255
1349,283,1,0,0,0,78,68290
1350,286,1,0,0,0,78,68325
1351,309,1,0,0,0,78,68395
1352,299,1,0,0,0,78,68430
1353,296,1,0,0,0,78,68500
1354,299,1,0,0,0,78,68535
1355,297,1,0,0,0,78,68570
1356,299,1,0,0,0,78,68605
1357,285,1,0,0,0,78,68640
1358,295,1,0,0,0,78,68675
1359,302,1,0,0,0,78,68745
1360,299,1,0,0,0,78,68780
1361,307,1,0,0,0,78,68850
1362,290,1,0,0,0,78,68885
1363,311,1,0,0,0,78,68955
1364,300,1,0,0,0,78,69025
1365,297,1,0,0,0,78,69060
1366,309,1,0,0,0,78,69095
1367,295,1,0,0,0,78,69130
1368,313,1,0,0,0,78,69199
1369,301,1,0,0,0,78,69234
1370,311,1,0,0,0,78,69269
1371,312,1,0,0,0,78,69304
1372,284,1,0,0,0,78,69304
1373,304,1,0,0,0,78,69374
1374,314,1,0,0,0,78,69444
1375,302,1,0,0,0,78,69479
1376,317,1,0,0,0,78,69514
1377,315,1,0,0,0,78,69549
1378,293,1,0,0,0,78,69619
1379,317,1,0,0,0,78,69689
1380,294,1,0,0,0,78,69724
1381,296,1,0,0,0,78,69759
1382,308,1,0,0,0,78,69794
1383,301,1,0,0,0,78,69829
1384,298,1,0,0,0,78,69864
1385,297,1,0,0,0,78,69899
1386,304,1,0,0,0,78,69934
1387,300,1,0,0,0,78,69969
1388,298,1,0,0,0,78,70004
1389,284,1,0,0,0,78,70039
1390,317,1,0,0,0,78,70109
1391,311,1,0,0,0,78,70144
1392,315,1,0,0,0,78,70179
1393,308,1,0,0,0,78,70214
1394,295,1,0,0,0,78,70249
1395,298,1,0,0,0,78,70284
1396,310,1,0,0,0,78,70319
1397,292,1,0,0,0,78,70354
1398,301,1,0,0,0,78,70389
1399,313,1,0,0,0,78,70459
1400,299,1,0,0,0,78,70494
1401,290,1,0,0,0,78,70529
1402,313,1,0,0,0,78,70564
1403,314,1,0,0,0,78,70599
1404,293,1,0,0,0,78,70599
1405,315,1,0,0,0,78,70669
1406,305,1,0,0,0,78,70703
1407,306,1,0,0,0,78,70773
1408,287,1,0,0,0,78,70808
1409,306,1,0,0,0,78,70878
1410,295,1,0,0,0,78,70913
1411,301,1,0,0,0,78,70983
1412,313,1,0,0,0,78,71053
1413,300,1,0,0,0,78,71123
1414,295,1,0,0,0,78,71158
1415,295,1,0,0,0,78,71193
1416,300,1,0,0,0,78,71228
1417,304,1,0,0,0,78,71263
1418,296,1,0,0,0,78,71298
1419,300,1,0,0,0,78,71333
1420,316,1,0,0,0,78,71403
1421,307,1,0,0,0,78,71438
1422,305,1,0,0,0,78,71508
1423,313,1,0,0,0,78,71543
1424,293,1,0,0,0,78,71578
1425,287,1,0,0,0,78,71648
1426,286,1,0,0,0,78,71683
1427,315,1,0,0,0,78,71753
1428,288,1,0,0,0,78,71788
1429,285,1,0,0,0,78,71823
1430,302,1,0,0,0,78,71893
1431,283,1,0,0,0,78,71963
1432,300,1,0,0,0,78,72033
1433,287,1,0,0,0,78,72068
1434,288,1,0,0,0,78,72103
1435,288,1,0,0,0,78,72138
1436,307,1,0,0,0,78,72208
1437,295,1,0,0,0,78,72243
1438,290,1,0,0,0,78,72278
1439,315,1,0,0,0,78,72348
1440,314,1,0,0,0,78,72383
1441,292,1,0,0,0,78,72383
1442,290,1,0,0,0,78,72418
1443,292,1,0,0,0,78,72453
1444,295,1,0,0,0,78,72523
1445,290,1,0,0,0,78,72558
1446,291,1,0,0,0,78,72593
1447,315,1,0,0,0,78,72663
1448,286,1,0,0,0,78,72698
1449,315,1,0,0,0,78,72768
1450,302,1,0,0,0,78,72803
1451,305,1,0,0,0,78,72838
1452,286,1,0,0,0,78,72908
1453,289,1,0,0,0,78,72978
1454,297,1,0,0,0,78,73048
1455,291,1,0,0,0,78,73083
1456,290,1,0,0,0,78,73153
1457,296,1,0,0,0,78,73188
1458,305,1,0,0,0,78,73258
1459,303,1,0,0,0,78,73293
1460,312,1,0,0,0,78,73363
1461,294,1,0,0,0,78,73398
1462,304,1,0,0,0,78,73468
1463,293,1,0,0,0,78,73538
1464,304,1,0,0,0,78,73608
1465,303,1,0,0,0,78,73643
1466,288,1,0,0,0,78,73678
1467,295,1,0,0,0,78,73713
1468,293,1,0,0,0,78,73748
1469,283,1,0,0,0,78,73783
1470,305,1,0,0,0,78,73853
1471,316,1,0,0,0,78,73888
1472,316,1,0,0,0,78,73958
1473,289,1,0,0,0,78,73993
1474,283,1,0,0,0,78,74028
1475,283,1,0,0,0,78,74098
1476,300,1,0,0,0,78,74167
1477,308,1,0,0,0,78,74235
1478,282,1,0,0,0,78,74269
1479,314,1,0,0,0,78,74338
1480,292,1,0,0,0,78,74371
1481,297,1,0,0,0,78,74437
1482,285,1,0,0,0,78,74470
1483,310,1,0,0,0,78,74537
1484,283,1,0,0,0,78,74570
1485,288,1,0,0,0,78,74636
1486,302,1,0,0,0,78,74670
1487,288,1,0,0,0,78,74704
1488,283,1,0,0,0,78,74738
1489,300,1,0,0,0,78,74806
1490,308,1,0,0,0,78,74873
1491,288,1,0,0,0,78,74906
1492,306,1,0,0,0,78,74972
1493,284,1,0,0,0,78,75038
1494,308,1,0,0,0,78,75104
1495,305,1,0,0,0,78,75170
1496,300,1,0,0,0,78,75203
1497,299,1,0,0,0,78,75268
1498,287,1,0,0,0,78,75334
1499,289,1,0,0,0,78,75367
1500,295,1,0,0,0,78,75400
1501,290,1,0,0,0,78,75432
1502,294,1,0,0,0,78,75464
1503,285,1,0,0,0,78,75497
1504,289,1,0,0,0,78,75530
1505,278,1,0,0,0,78,75591
1506,308,1,0,0,0,78,75654
1507,304,1,0,0,0,78,75717
1508,292,1,0,0,0,78,75747
1509,300,1,0,0,0,78,75806
1510,293,1,0,0,0,78,75837
1511,288,1,0,0,0,78,75867
1512,302,1,0,0,0,78,75924
1513,280,1,0,0,0,78,75954
1514,279,1,0,0,0,78,76009
1515,302,1,0,0,0,78,76065
1516,302,1,0,0,0,78,76092
1517,297,1,0,0,0,78,76120
1518,283,1,0,0,0,78,76180
1519,290,1,0,0,0,78,76237
1520,297,1,0,0,0,78,76296
1521,294,1,0,0,0,78,76327
1522,296,1,0,0,0,78,76357
1523,291,1,0,0,0,78,76388
1524,287,1,0,0,0,78,76420
1525,296,1,0,0,0,78,76452
1526,296,1,0,0,0,78,76484
1527,304,1,0,0,0,78,76516
1528,313,1,0,0,0,78,76550
1529,315,1,0,0,0,78,76619
1530,302,1,0,0,0,78,76652
1531,310,1,0,0,0,78,76686
1532,315,1,0,0,0,78,76719
1533,288,1,0,0,0,78,76719
1534,307,1,0,0,0,78,76753
1535,284,1,0,0,0,78,76753
1536,302,1,0,0,0,78,76787
1537,303,1,0,0,0,78,76821
1538,285,1,0,0,0,78,76856
1539,285,1,0,0,0,78,76891
1540,317,1,0,0,0,78,76961
1541,308,1,0,0,0,78,76996
1542,284,1,0,0,0,78,77031
1543,294,1,0,0,0,78,77066
1544,312,1,0,0,0,78,77136
1545,302,1,0,0,0,78,77171
1546,316,1,0,0,0,78,77241
1547,286,1,0,0,0,78,77276
1548,286,1,0,0,0,78,77311
1549,304,1,0,0,0,78,77381
1550,301,1,0,0,0,78,77416
1551,308,1,0,0,0,78,77451
1552,309,1,0,0,0,78,77486
1553,286,1,0,0,0,78,77521
1554,285,1,0,0,0,78,77556
1555,312,1,0,0,0,78,77626
1556,302,1,0,0,0,78,77661
1557,297,1,0,0,0,78,77696
1558,287,1,0,0,0,78,77731
1559,300,1,0,0,0,78,77766
1560,295,1,0,0,0,78,77836
1561,299,1,0,0,0,78,77871
1562,311,1,0,0,0,78,77941
1563,300,1,0,0,0,78,77976
1564,304,1,0,0,0,78,78046
1565,295,1,0,0,0,78,78081
1566,306,1,0,0,0,78,78151
1567,304,1,0,0,0,78,78186
1568,283,1,0,0,0,78,78221
1569,317,1,0,0,0,78,78291
1570,313,1,0,0,0,78,78361
1571,285,1,0,0,0,78,78396
1572,295,1,0,0,0,78,78466
1573,294,1,0,0,0,78,78501
1574,287,1,0,0,0,78,78536
1575,304,1,0,0,0,78,78606
1576,283,1,0,0,0,78,78711
1577,291,1,0,0,0,78,78851
1578,290,1,0,0,0,78,78921
1579,307,1,0,0,0,78,78991
1580,300,1,0,0,0,78,79061
1581,310,1,0,0,0,78,79096
1582,283,1,0,0,0,78,79096
1583,295,1,0,0,0,78,79131
1584,298,1,0,0,0,78,79166
1585,284,1,0,0,0,78,79166
1586,317,1,0,0,0,78,79236
1587,308,1,0,0,0,78,79271
1588,287,1,0,0,0,78,79306
1589,300,1,0,0,0,78,79376
1590,308,1,0,0,0,78,79446
1591,297,1,0,0,0,78,79481
1592,289,1,0,0,0,78,79551
1593,286,1,0,0,0,78,79586
1594,315,1,0,0,0,78,79656
1595,312,1,0,0,0,78,79691
1596,306,1,0,0,0,78,79726
1597,301,1,0,0,0,78,79761
1598,314,1,0,0,0,78,79796
1599,289,1,0,0,0,78,79796
1600,294,1,0,0,0,78,79831
